Test_ID,Applied_Voltage_kV,Load_Current_A,Ambient_Temperature_C,Test_Duration_min,Sensor_S1,Sensor_S2,Sensor_S3,Sensor_S4,Reference_Parameter,Validity_Label,S3_consistency_residual,S3_abs_residual,S3_consistency_z,Sensor_S1_missing,Sensor_S2_missing,Sensor_S3_missing,Sensor_S4_missing,Sensor_S1_imputed,Sensor_S2_imputed,Sensor_S3_imputed,S1_clean,S2_clean,S3_clean,S4_clean,S3_minus_S1,S3_minus_S2,S2_minus_S1,S3_to_S1_ratio,power_proxy,missing_count,imputed_count,negative_sensor_count,zero_sensor_count,sentinel_count,flag_negative_sensor,flag_sentinel,flag_s3_s1_inconsistency,input_support_score,attention_score,predicted_validity,validity_probability
TRN-0055,13.7835,22.704,46.1581,56.4581,8.6208,8.5332,11.4585,31.2953,18.0216,Valid,0.2699664093342644,0.2699664093342644,0.1610190434759859,0,0,0,0,0,0,0,8.6208,8.5332,11.4585,31.2953,2.8377000000000017,2.9253,-0.08759999999999835,1.3291674448224706,29102.548043289604,0,0,0,0,0,0,0,0,0.26296076351731523,1.7550975164413556,Valid,0.03
TRN-0040,30.7001,21.7619,23.3392,38.6122,16.4355,8.515,22.2017,59.9267,19.5066,Invalid,0.5366580159695928,0.5366580159695928,0.3203683898544479,0,0,0,0,0,0,0,16.4355,8.515,22.2017,59.9267,5.766199999999998,13.686699999999998,-7.9205000000000005,1.3508373028886842,18285.976935703642,0,0,0,0,0,0,0,0,0.27903414332129384,2.60230010321186,Invalid,0.79
TRN-0604,29.1572,28.9227,36.6761,40.8287,16.2795,7.4881,21.7575,56.1516,21.4041,Invalid,0.5026803288891948,0.5026803288891948,0.3000665802248826,0,0,0,0,0,0,0,16.2795,7.4881,21.7575,56.1516,5.4780000000000015,14.269400000000001,-8.7914,1.3364960001867379,34154.12926974282,0,0,0,0,0,0,0,0,0.3468210670600893,1.8864244461047037,Invalid,0.93
TRN-0383,19.269,79.1736,31.6065,46.7932,14.3271,14.7891,17.4732,,27.4728,Valid,0.1647410057137257,0.1647410057137257,0.098146426295084,0,0,0,1,0,0,0,14.3271,14.7891,17.4732,49.4543,3.146099999999999,2.684099999999999,0.46199999999999974,1.2195899940741712,293321.25272895664,1,0,0,0,0,0,0,0,0.4638179684388981,2.1705104894172877,Valid,0.0
TRN-0631,16.4187,61.9808,30.0559,32.3224,12.0878,12.3883,,29.1391,18.9129,Invalid,2.581680610657699,2.581680610657699,1.5422779126326869,0,0,1,0,0,0,1,12.0878,12.3883,16.9269,29.1391,4.8391,4.538600000000001,0.30049999999999955,1.4003280991345828,124170.36434540954,1,1,0,0,0,0,0,0,0.56846253005579,4.845352852521107,Invalid,0.89
TRN-0596,14.7864,22.9753,32.572,55.831,8.9076,8.5735,11.5828,,16.1452,Valid,-0.2514764720793678,0.2514764720793678,-0.1505452512360811,0,0,0,1,0,0,0,8.9076,8.5735,11.5828,49.4543,2.6752000000000002,3.0093000000000014,-0.3341000000000012,1.3003263501657571,29471.19787973479,1,0,0,0,0,0,0,0,0.30945486606717265,2.6116355191017355,Valid,0.02
TRN-0954,9.0295,82.9809,39.0311,45.0216,9.3595,11.461,11.1991,41.8283,28.6045,Valid,0.2704784743675414,0.2704784743675414,0.161325004467355,0,0,0,0,0,0,0,9.3595,11.461,11.1991,41.8283,1.839599999999999,-0.2619000000000007,2.1014999999999997,1.1965476825175676,310011.0733393699,0,0,0,0,0,0,0,0,0.33251529309030464,1.576294418286746,Valid,0.02
TRN-0069,10.6599,55.4415,45.4533,57.3204,8.7772,10.33,10.7495,50.0292,18.0376,Invalid,-0.1508931336925538,0.1508931336925538,-0.090446287377729,0,0,0,0,0,0,0,8.7772,10.33,10.7495,50.0292,1.9722999999999988,0.4194999999999993,1.5527999999999995,1.2247058005903926,176189.1482473389,0,0,0,0,0,0,0,0,0.279076075459326,1.532294136459077,Valid,0.0
TRN-0195,14.6346,44.3665,26.2526,39.6835,10.1485,10.0617,12.6422,48.8083,15.6746,Valid,0.1081187395776765,0.1081187395776765,0.0643143863104724,0,0,0,0,0,0,0,10.1485,10.0617,12.6422,48.8083,2.4937000000000005,2.5805000000000007,-0.08680000000000021,1.2457198150270337,78112.45861900788,0,0,0,0,0,0,0,0,0.3919219012265292,1.4004705838574143,Valid,0.03
TRN-0104,19.0061,71.4244,23.5275,37.0969,13.4861,13.6011,16.8051,48.3686,21.7428,Valid,0.2218755977726338,0.2218755977726338,0.1322845831536772,0,0,0,0,0,0,0,13.4861,13.6011,16.8051,48.3686,3.318999999999999,3.203999999999999,0.11500000000000021,1.2461043251167312,189247.7918806184,0,0,0,0,0,0,0,0,0.40132259306621004,1.329639397021257,Valid,0.0
TRN-0751,11.0406,64.0415,40.4972,35.006,9.1935,10.7225,11.2221,46.527,22.9613,Valid,0.0380784571506325,0.0380784571506325,0.0224650256735866,0,0,0,0,0,0,0,9.1935,10.7225,11.2221,46.527,2.028599999999999,0.49959999999999916,1.529,1.220654570452417,143570.5881610835,0,0,0,0,0,0,0,0,0.39353767672815165,1.8353896722172833,Valid,0.15
TRN-0537,18.6335,82.6128,23.4196,29.3012,13.8318,14.213,16.8344,51.8193,26.1312,Valid,-0.1095290187404423,0.1095290187404423,-0.0657310563125253,0,0,0,0,0,0,0,13.8318,14.213,16.8344,51.8193,3.0025999999999993,2.6213999999999995,0.38119999999999976,1.217078603595625,199977.0192581806,0,0,0,0,0,0,0,0,0.38251020868939223,1.3007106389337408,Valid,0.0
TRN-0348,18.6216,39.1216,29.5936,25.5068,10.9669,10.4217,13.9351,53.0223,17.3091,Valid,-0.7256799843263977,0.7256799843263977,-0.4338838260051802,0,0,0,0,0,0,0,10.9669,10.4217,13.9351,53.0223,2.9681999999999995,3.5134000000000007,-0.5452000000000012,1.270649617804833,39038.14685446861,0,0,0,0,0,0,0,0,0.46374182951943127,1.6664001669663175,Valid,0.04
TRN-0730,15.3273,38.6999,49.7777,59.2633,10.4496,10.8623,13.4307,39.9543,22.7637,Valid,0.350332965121801,0.350332965121801,0.2090383954796035,0,0,0,0,0,0,0,10.4496,10.8623,13.4307,39.9543,2.9810999999999996,2.5684000000000005,0.4126999999999992,1.2852824172385382,88757.59307965063,0,0,0,0,0,0,0,0,0.25511690574848306,1.8188045839826377,Valid,0.03
TRN-0961,25.6003,45.6984,36.3889,34.2858,15.3215,14.1184,19.8526,55.4214,20.6785,Valid,0.2402182626011573,0.2402182626011573,0.143244401830165,0,0,0,0,0,0,0,15.3215,14.1184,19.8526,55.4214,4.531099999999999,5.7341999999999995,-1.203100000000001,1.29573390612283,71600.53657437966,0,0,0,0,0,0,0,0,0.48879351587776265,1.2056573700746398,Valid,0.01
TRN-0818,31.0474,62.9038,35.1896,55.5623,19.3378,17.6333,25.0756,55.3385,28.5424,Valid,0.6885899869735219,0.6885899869735219,0.4111483756924439,0,0,0,0,0,0,0,19.3378,17.6333,25.0756,55.3385,5.7378,7.442300000000003,-1.704500000000003,1.296713536848278,219853.80114721158,0,0,0,0,0,0,0,0,0.3181295643751203,1.9748892469422032,Valid,0.05
TRN-0794,14.4618,61.9058,19.4627,33.2112,11.0829,11.4122,13.8348,34.7131,16.3831,Valid,0.6457325568466583,0.6457325568466583,0.385540882587066,0,0,0,0,0,0,0,11.0829,11.4122,13.8348,34.7131,2.751899999999999,2.422599999999999,0.3292999999999999,1.2483003110193982,127276.21411927276,0,0,0,0,0,0,0,0,0.32086771677658393,1.7838054490338981,Valid,0.01
TRN-0488,9.8739,48.5443,43.9823,34.3589,7.7772,9.2292,9.8748,83.8846,16.7146,Valid,0.2529787122234559,0.2529787122234559,0.1508688236575418,0,0,0,0,0,0,0,7.7772,9.2292,9.8748,83.8846,2.097600000000001,0.6456,1.4520000000000008,1.2697098316748554,80968.43358318765,0,0,0,0,0,0,0,0,0.3311485104265626,1.4885718028044166,Valid,0.0
TRN-0577,26.2007,23.6865,40.4527,22.249,14.2341,12.3775,18.9363,43.5085,19.5382,Valid,0.1927156953544653,0.1927156953544653,0.1148614199374886,0,0,0,0,0,0,0,14.2341,12.3775,18.9363,43.5085,4.7021999999999995,6.5588,-1.8566000000000003,1.3303466110631434,12482.807729780247,0,0,0,0,0,0,0,0,0.3384764474797233,1.4379085249780421,Valid,0.0
TRN-0388,15.6353,93.2888,38.4491,16.0241,12.4655,14.2449,15.0064,52.6342,35.8424,Valid,-0.355739275379241,0.355739275379241,-0.212842710713833,0,0,0,0,0,0,0,12.4655,14.2449,15.0064,52.6342,2.540899999999999,0.7614999999999998,1.779399999999999,1.2038336177180076,139454.54077199107,0,0,0,0,0,0,0,0,0.36979747379115696,1.5532477631315191,Valid,0.02
TRN-0490,22.4352,87.399,34.984,8.6671,21.8695,16.3441,19.4985,66.3187,33.2397,Invalid,0.0338257534866812,0.0338257534866812,0.0199240175116066,0,0,0,0,0,0,0,21.8695,16.3441,19.4985,66.3187,-2.3709999999999987,3.154399999999999,-5.525399999999998,0.891583762050453,66204.38179558709,0,0,0,0,0,0,0,0,0.3642341246480074,1.411455768215592,Invalid,0.97
TRN-0774,13.1669,55.9826,37.9946,32.6052,9.6036,10.6482,12.0089,51.8564,17.6295,Valid,-0.0378491068303876,0.0378491068303876,-0.0229020102265288,0,0,0,0,0,0,0,9.6036,10.6482,12.0089,51.8564,2.4053000000000004,1.3607000000000014,1.044599999999999,1.2504568594518104,102186.37605779036,0,0,0,0,0,0,0,0,0.4686924040133499,1.2455172021998289,Valid,0.04
TRN-0590,19.0194,19.1802,35.4244,47.6908,10.8729,9.8968,14.7725,63.4353,17.0471,Valid,0.5013905801606846,0.5013905801606846,0.2992959499846832,0,0,0,0,0,0,0,10.8729,9.8968,14.7725,63.4353,3.8996000000000013,4.8757,-0.9760999999999989,1.3586519156325216,17544.494939645232,0,0,0,0,0,0,0,0,0.34694933172895137,1.6853972865267806,Valid,0.02
TRN-0968,16.2319,44.2376,28.252,32.7977,10.808,1.0,13.7394,58.1263,17.1679,Invalid,0.3211469724506379,0.3211469724506379,0.1915996432285218,0,0,0,0,0,0,0,10.808,1.0,13.7394,58.1263,2.9314,12.7394,-9.808,1.2712238423169484,64183.95930324435,0,0,0,0,0,0,0,0,0.45875715022693875,1.6740853427746443,Invalid,0.9
TRN-0601,15.4779,79.9642,26.6642,23.6025,12.3091,13.4402,14.9589,32.7272,25.3258,Valid,0.2311714879485933,0.2311714879485933,0.137838916273619,0,0,0,0,0,0,0,12.3091,13.4402,14.9589,32.7272,2.649799999999999,1.518699999999999,1.1311,1.2152706410130383,150920.8351299081,0,0,0,0,0,0,0,0,0.4100935081007729,1.3976519000720735,Valid,0.02
TRN-0694,12.362,80.5709,36.3399,24.5401,10.7301,12.2892,12.8727,46.5269,26.5544,Valid,0.1719937940268412,0.1719937940268412,0.102479997537529,0,0,0,0,0,0,0,10.7301,12.2892,12.8727,46.5269,2.1426,0.5835000000000008,1.559099999999999,1.1996801523935916,159306.22917091005,0,0,0,0,0,0,0,0,0.4216218627040133,1.2592362721295023,Valid,0.0
TRN-0996,25.2864,105.1935,21.2535,30.031,18.4286,18.6152,22.6584,44.7668,44.5171,Valid,0.3441272764921592,0.3441272764921592,0.2053304706617301,0,0,0,0,0,0,0,18.4286,18.6152,22.6584,44.7668,4.229800000000001,4.043199999999999,0.1866000000000021,1.2295230079750996,332313.20911320974,0,0,0,0,0,0,0,0,0.29411054177243107,1.617109387116868,Valid,0.0
TRN-0550,28.8379,92.9334,31.6963,6.1701,19.1578,19.1947,24.0263,68.1967,38.0388,Valid,0.1782935300263162,0.1782935300263162,0.1062441160508119,0,0,0,0,0,0,0,19.1578,19.1947,24.0263,68.1967,4.868499999999997,4.831599999999998,0.03689999999999927,1.2541256020390639,53288.789537088756,0,0,0,0,0,0,0,0,0.30069166831408217,1.5848607794226477,Valid,0.02
TRN-0362,26.0027,31.8043,38.6549,39.2623,14.4526,12.9979,18.9192,41.6736,20.6107,Valid,-0.3062743423121148,0.3062743423121148,-0.18328720706546,0,0,0,0,0,0,0,14.4526,12.9979,18.9192,41.6736,4.4666,5.9213000000000005,-1.4547000000000008,1.3090507527706068,39714.34643176393,0,0,0,0,0,0,0,0,0.3864835966295311,1.410320013806398,Valid,0.0
TRN-0403,14.602,90.8334,34.272,23.6169,12.1854,13.8431,14.3235,48.328,32.9934,Valid,-0.3096645133187383,0.3096645133187383,-0.1853128483701575,0,0,0,0,0,0,0,12.1854,13.8431,14.3235,48.328,2.1380999999999997,0.4803999999999995,1.6577000000000002,1.1754631153157753,194856.11165200497,0,0,0,0,0,0,0,0,0.4228573647628395,1.3795981188444784,Valid,0.01
TRN-0895,13.303,23.5239,36.4808,54.2996,8.24,8.2477,11.1047,60.4973,15.8924,Valid,0.3712025732524164,0.3712025732524164,0.2215080733099056,0,0,0,0,0,0,0,8.24,8.2477,11.1047,60.4973,2.864699999999999,2.8569999999999993,0.007699999999999818,1.3476561314852773,30047.979857154518,0,0,0,0,0,0,0,0,0.3080873735376773,1.6853333262345513,Valid,0.02
TRN-0710,14.9713,90.0616,47.0818,58.286,13.306,15.1173,16.1489,49.4095,38.455,Valid,0.8410221673220217,0.8410221673220217,0.5022272386983995,0,0,0,0,0,0,0,13.306,15.1173,16.1489,49.4095,2.842900000000002,1.031600000000001,1.811300000000001,1.2136545816514495,472763.0963377241,0,0,0,0,0,0,0,0,0.27189861884392075,3.598430001010558,Invalid,0.41
TRN-0081,15.3642,103.1518,32.9891,37.3924,13.7518,15.742,16.2821,60.6418,22.2325,Invalid,0.2721205195470872,0.2721205195470872,0.1623061333052127,0,0,0,0,0,0,0,13.7518,15.742,16.2821,60.6418,2.5303000000000004,0.5400999999999989,1.9902000000000015,1.1839968702301733,397866.12350396736,0,0,0,0,0,0,0,0,0.38106524429804767,1.5601756447091173,Valid,0.04
TRN-0505,27.9057,79.2635,35.0412,51.9587,18.3341,18.1298,22.974,50.8913,31.4153,Valid,-0.1687118216737673,0.1687118216737673,-0.1010930277043215,0,0,0,0,0,0,0,18.3341,18.1298,22.974,50.8913,4.639900000000001,4.844200000000001,-0.20429999999999993,1.2530741879480378,326441.05086654803,0,0,0,0,0,0,0,0,0.36105527411797594,1.4989824794683697,Valid,0.03
TRN-0671,22.0527,73.0502,31.3211,59.7622,15.2807,15.2178,18.7654,,26.3962,Valid,-0.2117740143498103,0.2117740143498103,-0.1268228672861641,0,0,0,1,0,0,0,15.2807,15.2178,18.7654,49.4543,3.4847,3.547599999999999,-0.06289999999999907,1.228045031938961,318910.9235193745,1,0,0,0,0,0,0,0,0.3505118152662686,2.545799236753627,Valid,0.03
TRN-0923,20.3823,81.3954,43.0469,42.3267,14.7449,15.4901,17.9001,68.6376,31.9883,Valid,-0.3406034122121362,0.3406034122121362,-0.2037989693941072,0,0,0,0,0,0,0,14.7449,15.4901,17.9001,68.6376,3.155199999999999,2.4099999999999984,0.7452000000000005,1.2139850294101489,280423.32440853695,0,0,0,0,0,0,0,0,0.40027263275735603,1.5232537038793952,Valid,0.03
TRN-0456,16.2823,42.0499,42.1286,55.2509,10.933,11.001,14.1658,34.9553,18.4806,Valid,0.5368645157318479,0.5368645157318479,0.3204917743229649,0,0,0,0,0,0,0,10.933,11.001,14.1658,34.9553,3.232800000000001,3.1648000000000014,0.06799999999999962,1.295690756708354,97694.31484773352,0,0,0,0,0,0,0,0,0.3289559221326262,1.7425799300577127,Valid,0.02
TRN-0864,17.7488,98.5119,38.5198,30.0701,14.3138,15.8699,17.2717,65.6793,41.152,Valid,0.0492082623246439,0.0492082623246439,0.0291151306475442,0,0,0,0,0,0,0,14.3138,15.8699,17.2717,65.6793,2.9578999999999986,1.4017999999999997,1.556099999999999,1.206645889529063,291818.12531865685,0,0,0,0,0,0,0,0,0.41068465471128596,1.4077458212249723,Valid,0.05
TRN-0728,12.9937,91.5476,34.1973,59.2556,11.6285,13.3281,13.6989,39.3368,33.532,Valid,-0.5636914213618578,0.5636914213618578,-0.3370949845607552,0,0,0,0,0,0,0,11.6285,13.3281,13.6989,39.3368,2.0703999999999994,0.3708000000000009,1.6995999999999984,1.1780443066222586,496618.9950394483,0,0,0,0,0,0,0,0,0.30867454771232883,1.9997458891360975,Valid,0.07
TRN-0795,19.6172,75.9294,47.4861,24.8512,14.0893,15.1071,17.4548,11.4004,32.7368,Valid,0.1963423421796868,0.1963423421796868,0.1170283565292907,0,0,0,0,0,0,0,14.0893,15.1071,17.4548,11.4004,3.365499999999999,2.347699999999998,1.0178000000000011,1.2388683335095898,143273.97186988723,0,0,0,0,0,0,0,0,0.34666554973848895,1.4636972570523128,Valid,0.01
TRN-0339,19.8769,88.9244,43.516,5.905,14.5352,15.9001,18.022,47.0218,35.8431,Valid,0.2465095301960929,0.2465095301960929,0.1470034604364443,0,0,0,0,0,0,0,14.5352,15.9001,18.022,47.0218,3.486799999999999,2.1218999999999983,1.3649000000000004,1.2398857670443013,46694.07634520081,0,0,0,0,0,0,0,0,0.3064670883661776,1.5740692837040893,Valid,0.01
TRN-0755,10.3894,48.2646,38.2092,52.4993,8.0078,9.087,1.0,55.6166,16.6688,Invalid,-9.283601815342257,9.283601815342257,-5.547277784424939,0,0,0,0,0,0,0,8.0078,9.087,1.0,55.6166,-7.0078,-8.087,1.0792000000000002,0.12487808776681765,122295.62906077079,0,0,0,0,0,0,0,1,0.32960214976311025,9.168073484898716,Invalid,0.93
TRN-0926,27.2448,94.7248,46.3557,8.5644,18.461,18.9053,23.0699,55.0239,44.069,Valid,0.1596225950069723,0.1596225950069723,0.0950881545672716,0,0,0,0,0,0,0,18.461,18.9053,23.0699,55.0239,4.608900000000002,4.1646,0.4443000000000019,1.2496553547178624,76846.54327797657,0,0,0,0,0,0,0,0,0.27293144626725363,1.7092252620327644,Valid,0.04
TRN-0340,15.9289,42.4987,37.1452,21.9601,10.0484,10.4299,13.1923,47.0975,17.1411,Valid,0.1058251427989311,0.1058251427989311,0.0629439526768088,0,0,0,0,0,0,0,10.0484,10.4299,13.1923,47.0975,3.1438999999999986,2.7623999999999995,0.38149999999999906,1.3128743751498992,39663.00407106257,0,0,0,0,0,0,0,0,0.4525328858379794,1.19787818100085,Valid,0.01
TRN-0624,21.2688,60.1272,41.6207,7.4565,13.4904,13.7243,17.1971,63.1803,20.5506,Valid,-0.0030502374953229,0.0030502374953229,-0.0021095407775953,0,0,0,0,0,0,0,13.4904,13.7243,17.1971,63.1803,3.7066999999999997,3.4727999999999994,0.23390000000000022,1.2747648144126087,26957.336660976962,0,0,0,0,0,0,0,0,0.3505382904702255,1.4210329598371445,Valid,0.03
TRN-0985,31.1523,68.3503,25.5586,59.5274,19.4935,17.927,24.8405,47.4029,26.3345,Valid,0.2845452639133228,0.2845452639133228,0.1697299698430696,0,0,0,0,0,0,0,19.4935,17.927,24.8405,47.4029,5.346999999999998,6.913499999999999,-1.5665000000000013,1.274295906688944,278097.9351705315,0,0,0,0,0,0,0,0,0.2774255655220734,1.6948788387989229,Valid,0.02
TRN-0860,24.0826,100.8102,38.7076,45.2535,17.6853,18.6204,21.645,52.8524,45.3171,Valid,0.0692412173435919,0.0692412173435919,0.0410849047569466,0,0,0,0,0,0,0,17.6853,18.6204,21.645,52.8524,3.959699999999998,3.0245999999999995,0.9350999999999985,1.2238971213962322,459897.58262529416,0,0,0,0,0,0,0,0,0.3589522320441136,1.3631804406687194,Valid,0.01
TRN-0560,16.1905,108.6933,41.8279,25.9057,14.0794,16.4719,16.642,45.5852,50.7461,Valid,-0.0053005579447358,0.0053005579447358,-0.0034541166241323,0,0,0,0,0,0,0,14.0794,16.4719,16.642,45.5852,2.5625999999999998,0.17009999999999792,2.392500000000002,1.1820097575111457,306055.98787140084,0,0,0,0,0,0,0,0,0.32934073226815314,1.8247726520878258,Valid,0.12
TRN-0811,9.9206,20.4528,30.4694,39.4752,6.1355,6.2873,7.9233,49.787,13.4197,Valid,-0.2391807731477486,0.2391807731477486,-0.143198519883193,0,0,0,0,0,0,0,6.1355,6.2873,7.9233,49.787,1.7877999999999998,1.6360000000000001,0.1517999999999997,1.2913840903201201,16513.148337389568,0,0,0,0,0,0,0,0,0.3114880846351932,1.7602223506128065,Valid,0.06
TRN-0395,22.5343,64.3109,38.331,33.4681,14.7128,14.8326,18.3668,42.5264,26.0598,Valid,-0.2805575923304566,0.2805575923304566,-0.1679213417791218,0,0,0,0,0,0,0,14.7128,14.8326,18.3668,42.5264,3.6540000000000017,3.534200000000002,0.11979999999999968,1.248354325244464,138420.44231983897,0,0,0,0,0,0,0,0,0.6043133538224065,0.9592946341343088,Valid,0.0
TRN-0839,17.7608,75.605,32.4239,44.923,9.5081,18.8042,16.0689,59.2908,26.1826,Invalid,-0.1506539515311722,0.1506539515311722,-0.0903033750395328,0,0,0,0,0,0,0,9.5081,18.8042,16.0689,59.2908,6.560799999999999,-2.7353000000000023,9.296100000000001,1.6900204141517083,256785.08019107502,0,0,0,0,0,0,0,0,0.4960206601089088,1.1382620548217153,Invalid,0.99
TRN-0779,25.1402,21.4874,30.0153,21.5418,13.418,11.7585,17.7983,42.8532,17.9676,Valid,-0.0845191474040589,0.0845191474040589,-0.0507875539625935,0,0,0,0,0,0,0,13.418,11.7585,17.7983,42.8532,4.380300000000002,6.039800000000001,-1.6594999999999995,1.3264485568277264,9946.029122736169,0,0,0,0,0,0,0,0,0.34877618248334097,1.3532351889959116,Valid,0.0
TRN-0543,31.2911,105.0903,31.7883,17.9763,21.0594,20.9426,26.2067,40.3385,49.5902,Valid,0.1505673552470483,0.1505673552470483,0.0896776110738005,0,0,0,0,0,0,0,21.0594,20.9426,26.2067,40.3385,5.147300000000001,5.264100000000003,-0.11680000000000135,1.2444175786501142,198529.73865726806,0,0,0,0,0,0,0,0,0.29717101930674394,1.5753355724603126,Valid,0.02
TRN-0158,12.482,83.5838,47.1746,30.2478,10.9729,13.2646,13.0821,47.6153,33.0264,Valid,0.0076930308072444,0.0076930308072444,0.004309606804816,0,0,0,0,0,0,0,10.9729,13.2646,13.0821,47.6153,2.1092000000000013,-0.18249999999999922,2.2917000000000005,1.1922179257826777,211318.74182524064,0,0,0,0,0,0,0,0,0.31591791539828074,1.6124737760082546,Valid,0.06
TRN-0799,30.8482,39.4561,32.0324,45.0936,17.3909,15.3215,22.5071,40.493,21.9518,Valid,-0.283716503543495,0.283716503543495,-0.1698088043933973,0,0,0,0,0,0,0,17.3909,15.3215,22.5071,40.493,5.116200000000003,7.185600000000001,-2.069399999999998,1.2941875957037328,70200.98719067687,0,0,0,0,0,0,0,0,0.34015618516655965,1.4894964340602779,Valid,0.0
TRN-0946,13.2616,50.6899,55.0,49.9586,9.9141,11.1639,12.718,51.5653,31.2415,Valid,0.5781097283864369,0.5781097283864369,0.3451359607698839,0,0,0,0,0,0,0,9.9141,11.1639,12.718,51.5653,2.8039000000000005,1.5541,1.2498000000000005,1.2828181248745476,128366.92220967279,0,0,0,0,0,0,0,0,0.23927622242012567,1.9465835159296325,Valid,0.02
TRN-0927,29.9956,79.3101,32.0155,17.061,18.8294,18.2246,23.9815,35.0363,22.272,Invalid,-0.0685181765969424,0.0685181765969424,-0.0412269072227006,0,0,0,0,0,0,0,18.8294,18.2246,23.9815,35.0363,5.152100000000001,5.756900000000002,-0.6048000000000009,1.2736193008702876,107315.25896385263,0,0,0,0,0,0,0,0,0.3576824192001218,2.6058620688224567,Invalid,0.68
TRN-0952,19.9942,26.8465,29.7538,57.0471,11.6796,10.6768,15.1548,40.8558,17.1858,Valid,-0.2205819374569912,0.2205819374569912,-0.1320856380489508,0,0,0,0,0,0,0,11.6796,10.6768,15.1548,40.8558,3.475199999999999,4.478,-1.0028000000000006,1.2975433255048756,41115.81664613197,0,0,0,0,0,0,0,0,0.3186223866126065,1.5748408648237378,Valid,0.02
TRN-0608,23.0912,102.831,33.9404,27.2584,17.0564,18.1608,20.6736,35.8498,45.0975,Valid,-0.1728782945134241,0.1728782945134241,-0.1035825125894262,0,0,0,0,0,0,0,17.0564,18.1608,20.6736,35.8498,3.6172000000000004,2.512800000000002,1.1043999999999983,1.2120721769704177,288236.1701895624,0,0,0,0,0,0,0,0,0.39855017571209905,1.3064821611652282,Valid,0.0
TRN-0212,28.1417,37.9691,30.4029,8.6425,15.5882,13.9026,20.4289,63.8414,19.7482,Valid,-0.0859326838738887,0.0859326838738887,-0.0516321478941059,0,0,0,0,0,0,0,15.5882,13.9026,20.4289,63.8414,4.840699999999998,6.526299999999999,-1.6856000000000009,1.3105353340762023,12459.482204945423,0,0,0,0,0,0,0,0,0.31972773106196173,1.4921766857701826,Valid,0.02
TRN-0480,27.322,76.3904,41.6053,33.0416,17.5094,17.3568,22.1297,45.2954,31.3074,Valid,-0.1508406656991603,0.1508406656991603,-0.0904149375330206,0,0,0,0,0,0,0,17.5094,17.3568,22.1297,45.2954,4.6203,4.7729,-0.15259999999999962,1.2638746822422915,192814.03251890585,0,0,0,0,0,0,0,0,0.40157835240420975,1.487258232724601,Valid,0.05
TRN-0904,27.5889,104.0795,31.2045,10.8247,19.3299,19.5557,23.7529,57.4735,46.9314,Valid,0.2174103398404661,0.2174103398404661,0.1296165729306366,0,0,0,0,0,0,0,19.3299,19.5557,23.7529,57.4735,4.423000000000002,4.197199999999999,0.2258000000000031,1.2288158610153903,117259.02085401016,0,0,0,0,0,0,0,0,0.3050020396585459,1.559612493613545,Valid,0.01
TRN-0607,31.6984,85.383,34.2637,43.8615,20.6039,19.7762,26.059,39.3149,35.5228,Valid,0.3707009219064474,0.3707009219064474,0.2212083345401012,0,0,0,0,0,0,0,20.6039,19.7762,26.059,39.3149,5.455100000000002,6.282800000000002,-0.8277000000000001,1.2647599411956276,319761.59376457345,0,0,0,0,0,0,0,0,0.33816148689988185,1.5848853607403375,Valid,0.01
TRN-0855,18.223,90.6313,43.6143,44.7851,14.0844,15.6534,17.2858,55.8555,37.0514,Valid,0.0102198851777224,0.0102198851777224,0.0058194128216203,0,0,0,0,0,0,0,14.0844,15.6534,17.2858,55.8555,3.201399999999998,1.6323999999999987,1.568999999999999,1.2273002560987645,367866.26869327057,0,0,0,0,0,0,0,0,0.3561384040334112,1.4935426047547977,Valid,0.05
